movieId,clean_title
2924,Drunken Master (Zui quan)
69,Friday
2519,House on Haunted Hill
2861,For Love of the Game
941,"Mark of Zorro, The"
3324,Drowning Mona
3299,Hanging Up
3825,Coyote Ugly
3914,"Broken Hearts Club, The"
3859,"Eyes of Tammy Faye, The"
754,Gold Diggers: The Secret of Bear Mountain
3118,Tumbleweeds
583,Dear Diary (Caro Diario)
2157,"Chambermaid on the Titanic, The"
826,Diebinnen
2347,"Pope of Greenwich Village, The"
3384,"Taking of Pelham One Two Three, The"
438,"Cowboy Way, The"
1112,Palookaville
390,Faster Pussycat! Kill! Kill!
2927,Brief Encounter
2060,BASEketball
1437,"Cement Garden, The"
2190,Why Do Fools Fall In Love?
3141,"Two Jakes, The"
2279,Urban Legend
993,Infinity
2582,Twin Dragons (Shuang long hui)
12,Dracula: Dead and Loving It
294,"Perez Family, The"
373,Red Rock West
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood
2880,Operation Condor 2 (Longxiong hudi)
477,What's Love Got to Do with It?
2073,Fandango
1238,Local Hero
810,Kazaam
3895,"Watcher, The"
2084,Newsies
2169,Dead Man on Campus
1605,Excess Baggage
3225,Down to You
1595,Free Willy 3: The Rescue
1750,Star Kid
2566,Doug's 1st Movie
3515,Me Myself I
2714,"Wood, The"
3453,Here on Earth
3454,Whatever It Takes
1881,Quest for Camelot
2876,Thumbelina
3824,Autumn in New York
2102,Steamboat Willie
3776,Melody Time
2978,Three to Tango
2048,"Great Mouse Detective, The"
667,Bloodsport 2
1599,Steel
2476,Heartbreak Ridge
204,Under Siege 2: Dark Territory
1681,Mortal Kombat: Annihilation
2818,Iron Eagle IV
3933,"Killer Shrews, The"
1349,Nosferatu a Venezia
3837,Phantasm II
1542,Brassed Off
2203,Shadow of a Doubt
3870,Our Town
2204,Saboteur
2210,Sabotage
1507,Paradise Road
936,Ninotchka
944,Lost Horizon
1596,Career Girls
1929,Grand Hotel
1936,Mrs. Miniver
1940,Gentleman's Agreement
2904,Rain
3736,"Big Carnival, The"
2937,"Palm Beach Story, The"
1824,Homegrown
2938,Man Facing Southeast (Hombre Mirando al Sudeste)
3901,Duets
2535,Earthquake
3936,"Phantom of the Opera, The"
71,Fair Game
3791,Footloose
3872,"Suddenly, Last Summer"
851,Basquiat
3177,Next Friday
3357,East-West (Est-ouest)
1755,Shooting Fish
3580,Up at the Villa
2877,Tommy
3754,"Adventures of Rocky and Bullwinkle, The"
3915,Girlfight
2285,If....
998,Set It Off
3029,Nighthawks
1515,Volcano
2181,Marnie
1661,Switchback
1925,Wings
1942,All the King's Men
1167,Dear God
3938,"Slumber Party Massacre, The"
3913,Barenaked in America
3925,Stranger Than Paradise
2098,Son of Flubber
2231,Rounders
2280,Clay Pigeons
1860,Character (Karakter)
1325,Amityville: A New Generation
2182,"Wrong Man, The"
3883,Catfish in Black Bean Sauce
3327,Beyond the Mat
2099,Song of the South
3537,Where the Money Is
1995,Poltergeist II: The Other Side
2121,Cujo
1322,Amityville 1992: It's About Time
1326,Amityville II: The Possession
1328,"Amityville Curse, The"
1329,Blood For Dracula (Andy Warhol's Dracula)
3941,Sorority House Massacre
3942,Sorority House Massacre II
3013,Bride of Re-Animator
2327,Tales from the Darkside: The Movie
3138,Stealing Home
2368,King Kong Lives
2515,Children of the Corn II: The Final Sacrifice
2451,"Gate, The"
2525,Alligator
3403,Raise the Titanic
2634,"Mummy, The"
2635,"Mummy's Curse, The"
2645,Dracula
2652,"Curse of Frankenstein, The"
2736,Brighton Beach Memoirs
2665,Earth Vs. the Flying Saucers
324,"Sum of Us, The"
251,"Hunted, The"
328,Tales From the Crypt Presents: Demon Knight
332,Village of the Damned
407,In the Mouth of Madness
273,Mary Shelley's Frankenstein
3491,My Chauffeur
3659,Quatermass II
1987,Prom Night
1988,Hello Mary Lou: Prom Night II
3806,MacKenna's Gold
1992,Child's Play 2
1128,"Fog, The"
1993,Child's Play 3
1996,Poltergeist III
1999,"Exorcist III, The"
2878,Hell Night
606,Candyman: Farewell to the Flesh
2026,Disturbing Behavior
3840,Pumpkinhead
3843,Sleepaway Camp
2104,Tex
3921,Beach Party
2113,Graveyard Shift
892,Twelfth Night
241,Fluke
3538,East is East
3934,Kronos
742,Thinner
3792,Duel in the Sun
3001,"Suburbans, The"
3014,Bustin' Loose
1355,Nightwatch
687,Country Life
2242,"Grandview, U.S.A."
1389,Jaws 3-D
2260,Wisdom
2267,Mortal Thoughts
3211,"Cry in the Dark, A"
2343,"Naked Man, The"
875,Nothing to Lose
3304,Blue Collar
2518,Night Shift
101,Bottle Rocket
2381,Police Academy 4: Citizens on Patrol
1807,"Cool Dry Place, A"
2551,Dead Ringers
1841,"Gingerbread Man, The"
3389,Let's Get Harry
3465,That's Life!
2741,No Mercy
2745,"Mission, The"
2749,"Morning After, The"
20,Money Train
1890,Little Boy Blue
3497,Max Dugan Returns
2928,"Razor's Edge, The"
2866,"Buddy Holly Story, The"
458,Geronimo: An American Legend
387,"Low Down Dirty Shame, A"
603,"Bye Bye, Love"
544,Striking Distance
3766,Missing in Action
3849,"Spiral Staircase, The"
3125,"End of the Affair, The"
1415,"Thieves (Voleurs, Les)"
171,Jeffrey
1879,"Hanging Garden, The"
1063,Johns
715,"Horseman on the Roof, The (Hussard sur le toit, Le)"
3865,"Original Kings of Comedy, The"
3795,"Five Senses, The"
3150,"War Zone, The"
2284,Bandit Queen
2561,True Crime
1889,Insomnia
2769,"Yards, The"
3720,Sunshine
3822,"Girl on the Bridge, The (La Fille sur le Pont)"
3756,"Golden Bowl, The"
3857,Bless the Child
3132,Daddy Long Legs
3073,"Sandpiper, The"
3154,Blood on the Sun
3311,"Man from Laramie, The"
1404,Night Falls on Manhattan
1439,Meet Wally Sparks
1472,City of Industry
1647,Playing God
1662,Gang Related
1053,Normal Life
384,Bad Company
2458,Armed and Dangerous
2654,"Wolf Man, The"
1855,Krippendorf's Tribe
645,Nelly & Monsieur Arnaud
574,Spanking the Monkey
649,Cold Fever (Á köldum klaka)
665,Underground
668,Pather Panchali
1354,Breaking the Waves
781,Stealing Beauty
1543,"Designated Mourner, The"
117,"Young Poisoner's Handbook, The"
2609,"King of Masks, The (Bian Lian)"
3416,"Trial, The (Le Procès)"
211,"Browning Version, The"
147,"Basketball Diaries, The"
1900,"Children of Heaven, The (Bacheha-Ye Aseman)"
306,Three Colors: Red
1859,Taste of Cherry
406,Federal Hill
2696,"Dinner Game, The (Le Dîner de cons)"
2697,My Son the Fanatic
2925,"Conformist, The (Il Conformista)"
3819,Tampopo
3746,Butterfly (La Lengua de las Mariposas)
535,Short Cuts
627,"Last Supper, The"
97,"Hate (Haine, La)"
2361,Pink Flamingos
3064,Poison Ivy: New Seduction
129,Pie in the Sky
1670,Welcome To Sarajevo
3579,I Dreamed of Africa
3884,"Crew, The"
3719,Love's Labour's Lost
512,Robert A. Heinlein's The Puppet Masters
548,Terminal Velocity
1289,Koyaanisqatsi
1454,SubUrbia
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud)
3094,Maurice
1780,Ayn Rand: A Sense of Life
1856,Kurt & Courtney
1932,"Great Ziegfeld, The"
3392,She-Devil
3395,Nadine
1111,Microcosmos (Microcosmos: Le peuple de l'herbe)
3813,Interiors
549,Thirty-Two Short Films About Glenn Gould
2998,Dreaming of Joseph Lees
2360,"Celebration, The (Festen)"
213,Burnt By the Sun (Utomlyonnye solntsem)
206,Unzipped
2495,"Fantastic Planet, The (La Planète sauvage)"
3539,"Filth and the Fury, The"
3627,Carnival of Souls
3679,"Decline of Western Civilization, The"
1941,Hamlet
3801,Anatomy of a Murder
3135,"Great Santini, The"
935,"Band Wagon, The"
3292,"Big Combo, The"
3371,Bound for Glory
2570,"Walk on the Moon, A"
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda)
2862,Caligula
3834,Bronco Billy
3853,"Tic Code, The"
3855,"Affair of Love, An (Une Liaison Pornographique)"
1194,Up in Smoke
760,Stalingrad
1667,Mad City
808,Alaska
2086,One Magic Christmas
2240,My Bodyguard
1445,McHale's Navy
3214,American Flyers
870,Gone Fishin'
2626,Edge of Seventeen
3431,Death Wish II
3432,Death Wish 3
3433,Death Wish 4: The Crackdown
3434,Death Wish V: The Face of Death
2494,"Last Days, The"
227,Drop Zone
3385,Volunteers
3394,Blind Date
1008,"Davy Crockett, King of the Wild Frontier"
408,8 Seconds
338,Virtuosity
426,Body Snatchers
3585,"Great Locomotive Chase, The"
460,Getting Even with Dad
3117,Ride with the Devil
1516,Children of the Revolution
3055,Felicia's Journey
787,"Gate of Heavenly Peace, The"
3077,42 Up
3192,"Terrorist, The (Malli)"
3272,Bad Lieutenant
3275,"Boondock Saints, The"
2621,Xiu Xiu: The Sent-Down Girl (Tian yu)
1910,I Went Down
308,Three Colors: White
2730,Barry Lyndon
320,Suture
2594,Open Your Eyes (Abre los ojos)
2812,In Too Deep
3625,Better Living Through Circuitry
3718,American Pimp
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder)"
2859,Stop Making Sense
1123,"Perfect Candidate, A"
1055,Shadow Conspiracy
1202,Withnail and I
391,Jason's Lyric
3903,Urbania
3906,Under Suspicion
3858,Cecil B. Demented
759,Maya Lin: A Strong Clear Vision
3860,"Opportunists, The"
3950,Tigerland
1502,Kissed
1539,Twin Town
1612,"Kiss Me, Guido"
3302,Beautiful People
1564,Roseanna's Grave (For Roseanna)
987,Bliss
2482,Still Crazy
1767,Music From Another Room
179,Mad Love
1896,Cousin Bette
3581,Human Traffic
3598,Hamlet
68,French Twist (Gazon maudit)
3749,Time Regained (Le Temps Retrouvé)
3823,Wonderland
2962,Fever Pitch
1236,Trust
638,Jack and Sarah
325,National Lampoon's Senior Trip
274,Man of the House
1581,Out to Sea
3415,"Mirror, The (Zerkalo)"
3470,Dersu Uzala
1273,Down by Law
2255,Young Doctors in Love
2295,"Impostors, The"
3199,Pal Joey
209,White Man's Burden
271,Losing Isaiah
2905,Sanjuro
352,Crooklyn
2977,Crazy in Alabama
564,Chasers
639,Girl 6
1812,Wide Awake
1998,Exorcist II: The Heretic
2988,Melvin and Howard
2068,Fanny and Alexander
670,"World of Apu, The (Apur Sansar)"
1361,Paradise Lost: The Child Murders at Robin Hood Hills
2330,Hands on a Hard Body
214,Before the Rain (Pred dozhdot)
523,Ruby in Paradise
602,"Great Day in Harlem, A"
83,Once Upon a Time... When We Were Colored
2022,"Last Temptation of Christ, The"
809,Fled
1456,"Pest, The"
1604,Money Talks
1465,Rosewood
1473,Best Men
1475,Kama Sutra: A Tale of Love
1497,Double Team
2514,Pet Sematary II
2516,Children of the Corn III
1744,Firestorm
2548,"Rage: Carrie 2, The"
1902,Dream for an Insomniac
152,"Addiction, The"
1771,Night Flier
1866,"Big Hit, The"
2597,Lost & Found
1869,Black Dog
3709,Sleepwalkers
2835,Chill Factor
1119,Drunks
479,Judgment Night
2898,"Dark Half, The"
98,Shopping
2974,Bats
3782,Shaft's Big Score!
2996,Music of the Heart
1255,Bad Taste
3520,How to Stuff a Wild Bikini
2656,Tarantula
2666,It Conquered the World
3592,Time Masters (Les Maîtres du Temps)
2035,Blackbeard's Ghost
3922,Bikini Beach
3924,Pajama Party
831,Stonewall
1613,Star Maps
2504,200 Cigarettes
2513,Pet Sematary
984,"Pompatus of Love, The"
3401,Baby... Secret of the Lost Legend
3262,Twin Peaks: Fire Walk with Me
3673,Benji the Hunted
3674,For the Love of Benji
201,Three Wishes
876,Police Story 4: Project S (Chao ji ji hua)
2372,Fletch Lives
3329,"Year My Voice Broke, The"
1728,"Winter Guest, The"
1928,Cimarron
2587,Life
1930,Cavalcade
1933,"Life of Émile Zola, The"
255,"Jerky Boys, The"
1943,"Greatest Show on Earth, The"
3475,"Place in the Sun, A"
1169,American Dream
3002,My Best Fiend (Mein liebster Feind)
669,Aparajito
3010,Rosetta
3951,Two Family House
1413,"Whole Wide World, The"
3885,Love & Sex
680,Alphaville
3038,"Face in the Crowd, A"
3047,Experience Preferred... But Not Essential
2180,Torn Curtain
854,"Ballad of Narayama, The (Narayama Bushiko)"
3075,Repulsion
2351,Nights of Cabiria (Le Notti di Cabiria)
3235,Where the Buffalo Roam
1631,"Assignment, The"
3090,Matewan
3241,"Cup, The (Phörpa)"
2512,"Ballad of Narayama, The (Narayama Bushiko)"
2440,Another Day in Paradise
1572,Contempt (Le Mépris)
970,Beat the Devil
3188,"Life and Times of Hank Greenberg, The"
2488,Peeping Tom
2630,Besieged (L' Assedio)
3379,On the Beach
2579,Following
3456,"Color of Paradise, The (Rang-e Khoda)"
2659,It Came from Hollywood
183,Mute Witness
3547,Prick Up Your Ears
2824,On the Ropes
3559,Limelight
2689,Get Bruce
2830,Cabaret Balkan (Bure Baruta)
3568,Smiling Fish and Goat on Fire
3731,Cutter's Way
2864,Splendor
1132,Manon of the Spring (Manon des sources)
1068,Crossfire
3680,"Decline of Western Civilization Part II: The Metal Years, The"
99,Heidi Fleiss: Hollywood Madam
2970,Fitzcarraldo
1232,Stalker
3127,Holy Smoke
2271,Permanent Midnight
3281,"Brandon Teena Story, The"
2590,Hideous Kinky
1044,Surviving Picasso
3041,Meatballs Part II
3391,Who's That Girl?
3715,Burglar
3144,"Glass Bottom Boat, The"
1825,"Player's Club, The"
31,Dangerous Minds
1323,Amityville 3-D
2475,52 Pick-Up
3449,"Good Mother, The"
2552,My Boyfriend's Back
573,"Ciao, Professore! (Io speriamo che me la cavo )"
2994,"City, The"
3008,Last Night
685,It's My Party
3128,"Map of the World, A"
1397,Bastard Out of Carolina
1399,Marvin's Room
2276,"Soldier's Daughter Never Cries, A"
1547,Shiloh
1482,"Van, The"
1725,"Education of Little Tree, The"
988,Grace of My Heart
2610,Three Seasons
1811,"Niagara, Niagara"
2479,Gloria
2493,"Harmonists, The"
2711,My Life So Far
301,Picture Bride
2679,Finding North
3711,Sarafina!
369,Mrs. Parker and the Vicious Circle
57,Home for the Holidays
388,Boys Life
613,Jane Eyre
2963,Joe the King
621,My Favorite Season
483,King of the Hill
3839,Phantasm IV: Oblivion
409,Above the Rim
1062,"Sunchaser, The"
3886,Steal This Movie!
761,"Phantom, The"
1626,Fire Down Below
2614,Chopping Mall (a.k.a. Killbots)
504,No Escape
3810,White Sands
547,Surviving the Game
2894,Romance
776,Babyfever
137,Man of the Year
3909,Woman on Top
747,"Stupids, The"
717,Mouth to Mouth (Boca a boca)
3867,All the Rage (a.k.a. It's the Rage)
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality)"
725,"Great White Hype, The"
3031,Repossessed
2305,Slam
1503,8 Heads in a Duffel Bag
767,"Grass Harp, The"
774,Wend Kuuni (God's Gift)
2425,"General, The"
3158,"Emperor and the Assassin, The (Jing ke ci qin wang)"
3245,I Am Cuba (Soy Cuba/Ya Kuba)
3181,Titus
2602,Mighty Peking Man (Hsing hsing wang)
1741,"Midaq Alley (Callejón de los milagros, El)"
2624,After Life
2483,"Day of the Beast, The (El Día de la bestia)"
1844,Live Flesh
3459,Gothic
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)"
3532,Freedom for Us (À nous la liberté )
1867,Tarzan and the Lost City
1795,"Callejón de los milagros, El"
1796,In God's Hands
1891,"Ugly, The"
2768,Stiff Upper Lips
2844,"Minus Man, The"
1105,Children of the Corn IV: The Gathering
1058,Bitter Sugar (Azucar Amargo)
525,"Saint of Fort Washington, The"
67,Two Bits
80,"White Balloon, The (Badkonake Sefid )"
3902,Goya in Bordeaux (Goya en Bodeos)
488,M. Butterfly
632,Land and Freedom (Tierra y libertad)
635,"Family Thing, A"
495,In the Realm of the Senses (Ai no corrida)
1646,Rocket Man
1550,Trial and Error
2445,At First Sight
27,Now and Then
295,"Pyromaniac's Love Story, A"
3761,"Blood In, Blood Out (a.k.a. Bound by Honor)"
3162,Simpatico
1874,Still Breathing
2865,Sugar Town
1346,Cat People
3180,Play it to the Bone
1746,Senseless
2651,Frankenstein Meets the Wolf Man
1854,Kissing a Fool
174,Jury Duty
191,"Scarlet Letter, The"
414,"Air Up There, The"
354,Cobb
430,Calendar Girl
433,Clean Slate
2889,"Mystery, Alaska"
710,Celtic Pride
1642,Indian Summer (a.k.a. Alive & Kicking)
2589,Friends & Lovers
2695,"Boys, The"
3945,Digimon: The Movie
2307,One Tough Cop
3165,Boiling Point
3653,"Endless Summer, The"
2129,"Saltmen of Tibet, The"
3947,Get Carter
149,Amateur
3149,Diamonds
2785,Tales of Terror
1427,Turbulence
917,"Little Princess, The"
1523,"Truth or Consequences, N.M."
1531,Losing Chase
2999,Man of the Century
1410,"Evening Star, The"
2809,Love Stinks
1317,I'm Not Rappaport
2051,Herbie Goes to Monte Carlo
2151,"Gods Must Be Crazy II, The"
3042,Meatballs III
3043,Meatballs 4
3048,Under the Rainbow
2345,Desert Bloom
2286,"Fiendish Plot of Dr. Fu Manchu, The"
3161,Onegin
964,Angel and the Badman
102,Mr. Wrong
119,"Steal Big, Steal Little"
131,Frankie Starlight
3427,Coogan's Bluff
1839,My Giant
1857,"Real Blonde, The"
1863,Major League: Back to the Minors
3622,"Twelve Chairs, The"
2685,"Red Dwarf, The (Le Nain rouge)"
3496,Madame Sousatzka
505,North
444,Even Cowgirls Get the Blues
3804,H.O.T.S.
537,Sirens
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The"
2031,"$1,000,000 Duck"
2032,"Barefoot Executive, The"
2900,Monkey Shines
1484,"Daytrippers, The"
1076,"Innocents, The"
570,"Slingshot, The (Kådisbellan )"
662,Fear
1533,"Promise, The (La Promesse)"
1471,Boys Life 2
877,Girls Town
3187,Trans
1585,Love Serenade
1664,Nénette et Boni
3343,And God Created Woman
263,Ladybird Ladybird
3562,Committed
3716,Fatal Beauty
1114,"Funeral, The"
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)"
2964,Julien Donkey-Boy
2062,"Governess, The"
3050,Light It Up
2569,Among Giants
3563,"Crow: Salvation, The"
2839,West Beirut (West Beyrouth)
3851,I'm the One That I Want
2075,Mephisto
3544,Shakes the Clown
811,"Bewegte Mann, Der"
751,Careful
1508,Traveller
3221,"Draughtsman's Contract, The"
958,Lady of Burlesque
128,Jupiter's Wife
3577,Two Moon Juction
2008,"This World, Then the Fireworks"
77,Nico Icon
3830,Psycho Beach Party
2897,And the Ship Sails On (E la nave va)
3854,Aimée & Jaguar
250,Heavyweights
1423,Hearts and Minds
844,"Story of Xinghua, The"
3215,Voyage of the Damned
3222,Carmen
3171,Room at the Top
3714,Clara's Heart
3586,"Idolmaker, The"
3734,Prince of the City
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf)"
1382,Marked for Death
3139,Tarzan the Fearless
2477,Firewalker
3367,"Devil's Brigade, The"
2655,Howling II: Your Sister Is a Werewolf
3487,"Dorado, El"
2902,Psycho II
3732,"Fury, The"
210,Wild Bill
2627,Endurance
3667,Rent-A-Cop
1870,"Dancer, Texas Pop. 81"
2751,From the Hip
1134,Johnny 100 Pesos
3765,"Hot Spot, The"
3572,Carnosaur
2799,Problem Child 2
619,Ed
2848,Othello
1598,Desperate Measures
3931,"Giant Gila Monster, The"
2992,Rawhead Rex
1330,April Fool's Day
1335,Blood Beach
3021,"Funhouse, The"
841,Eyes Without a Face
3058,"Ape, The"
3351,Two Thousand Maniacs!
2636,"Mummy's Ghost, The"
2740,"Kindred, The"
3488,"Hideous Sun Demon, The"
2903,Psycho III
3573,Carnosaur 2
2784,"Masque of the Red Death, The"
3833,"Brain That Wouldn't Die, The"
3838,Phantasm III: Lord of the Dead
3692,Class of Nuke 'Em High
2095,"Shaggy D.A., The"
3339,Cross of Iron
2362,Glen or Glenda
2388,Steam: The Turkish Bath (Hamam)
3569,"Idiots, The (Idioterne)"
652,"301, 302"
755,Kim
834,Phat Beach
882,"Trigger Effect, The"
3345,"Charlie, the Lonesome Cougar"
2886,"Adventures of Elmo in Grouchland, The"
3777,Nekromantik
1496,Anna Karenina
656,Eddie
3119,Bay of Blood (Reazione a catena)
3318,Deterrence
3335,Jail Bait
3344,Blood Feast
3346,Color Me Blood Red
2545,Relax... It's Just Sex
1743,Arguing the World
1695,Artemisia
3490,Horror Express
3651,"Blood Spattered Bride, The (La Novia Ensangrentada)"
2855,Nightmares
1989,Prom Night III: The Last Kiss
1990,Prom Night IV: Deliver Us From Evil
2868,Fright Night Part II
600,Love and a .45
1165,"Bloody Child, The"
1002,Ed's Next Move
3372,"Bridge at Remagen, The"
840,House Arrest
865,Small Faces
867,Carpool
2446,In Dreams
1679,Chairman of the Board
1822,Meet the Deedles
3531,All the Vermeers in New York
3645,Cleo From 5 to 7 (Cléo de 5 à 7)
3669,Stay Tuned
1164,Two or Three Things I Know About Her
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)"
3446,Funny Bones
681,Clean Slate (Coup de Torchon)
1332,"Believers, The"
2464,Trick or Treat
3276,Gun Shy
3133,Go West
3310,"Kid, The"
3665,Curse of the Puppet Master
3781,Shaft in Africa
1826,Barney's Great Adventure
343,"Baby-Sitters Club, The"
484,Lassie
2219,Murder!
2256,Parasite
726,Last Dance
3106,Come See the Paradise
2237,Without Limits
2521,Airport 1975
2386,Jerry Springer: Ringmaster
3289,Not One Less (Yi ge dou bu neng shao)
3445,Eyes of Laura Mars
331,Tom & Viv
375,Safe Passage
722,"Haunted World of Edward D. Wood Jr., The"
3894,Solas
1384,"Substance of Fire, The"
2673,Eternity and a Day (Mia eoniotita ke mia mera )
2825,Rosie
2843,"Black Cat, White Cat (Crna macka, beli macor)"
1039,Synthetic Pleasures
2933,"Fire Within, The (Le Feu Follet)"
1163,Mina Tannenbaum
1525,Warriors of Virtue
3239,Isn't She Great?
1490,B*A*P*S
3240,"Big Tease, The"
243,Gordy
1798,Hush
470,House Party 3
1351,Blood & Wine
1511,A Chef in Love
2175,Déjà Vu
2281,Monument Ave.
2293,Shadrach
1651,Telling Lies in America
3183,"Third Miracle, The"
997,Caught
2620,This Is My Father
1791,Twilight
1006,"Chamber, The"
335,"Underneath, The"
422,Blink
75,Big Bully
2885,Guinevere
2400,Prancer
1067,"Damsel in Distress, A"
2733,Vibes
1153,Raw Deal
1383,Adrenalin: Fear the Rush
2810,Perfect Blue
49,When Night Is Falling
939,"Reluctant Debutante, The"
1817,No Looking Back
1749,"Leading Man, The"
3670,"Story of G.I. Joe, The"
124,"Star Maker, The (Uomo delle stelle, L')"
1659,Hurricane Streets
228,Destiny Turns on the Radio
1773,Tokyo Fist
2767,Illuminata
283,New Jersey Drive
478,Jimmy Hollywood
2298,Strangeland
881,First Kid
3626,8 1/2 Women
807,"Rendezvous in Paris (Rendez-vous de Paris, Les)"
2055,Hot Lead and Cold Feet
2896,Alvarez Kelly
1906,Mr. Jealousy
96,In the Bleak Midwinter
1406,"Cérémonie, La"
2063,Seventh Heaven (Le Septième ciel)
3817,"Other Side of Sunday, The (Søndagsengler)"
1149,JLG/JLG - autoportrait de décembre
1341,Burnt Offerings
2465,Deadly Friend
2754,Deadtime Stories
3637,Vagabond (Sans toit ni loi)
2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror)"
746,Force of Evil
2618,"Castle, The"
3374,Daughters of the Dust
106,Nobody Loves Me (Keiner liebt mich)
1809,Hana-bi
1455,Hotel de Love
705,Cosi
2715,"Velocity of Gary, The"
1758,Dangerous Beauty
828,"Adventures of Pinocchio, The"
2837,Bedrooms & Hallways
626,"Thin Line Between Love and Hate, A"
1865,Wild Man Blues
3739,Trouble in Paradise
2179,Topaz
3293,Conceiving Ada
3912,Beautiful
2074,"Night Porter, The (Il Portiere di notte)"
1538,"Second Jungle Book: Mowgli & Baloo, The"
3790,Groove
3428,"Champ, The"
2847,Only Angels Have Wings
2854,Don't Look in the Basement!
3832,"Black Sabbath (Tre Volti Della Paura, I)"
3691,Private School
2128,Safe Men
1336,Body Parts
2326,Shattered Image
2737,Assassination
3721,Trixie
2044,"Devil and Max Devlin, The"
2982,"Guardian, The"
2275,Six-String Samurai
1837,"Odd Couple II, The"
1113,"Associate, The"
1133,Talking About Sex
347,Bitter Moon
1720,Time Tracers
1440,Amos & Andrew
578,"Hour of the Pig, The"
3410,Soft Fruit
411,You So Crazy
658,Billy's Holiday
2931,Time of the Gypsies (Dom za vesanje)
2911,"Grandfather, The (El Abuelo)"
3892,Anatomy (Anatomie)
3122,Santa Fe Trail
3143,Hell in the Pacific
3368,"Big Country, The"
2481,My Name Is Joe
2201,"Paradine Case, The"
2342,Hard Core Logo
1656,Swept from the Sea
1312,Female Perversions
1000,Curdled
212,Bushwhacked
56,Kids of the Round Table
1412,Some Mother's Son
462,"Good Man in Africa, A"
121,"Boys of St. Vincent, The"
3648,"Abominable Snowman, The"
1893,Beyond Silence
716,Switchblade Sisters
2586,"Goodbye, Lover"
1579,For Ever Mozart
2522,Airport '77
37,Across the Sea of Time
2487,"Blood, Guts, Bullets and Octane"
3900,Crime and Punishment in Suburbia
2056,In Search of the Castaways
2131,Autumn Sonata (Höstsonaten )
731,Heaven's Prisoners
1447,Gridlock'd
2850,Public Access
3805,Knightriders
1501,Keys to Tulsa
103,Unforgettable
2778,Never Talk to Strangers
1056,Jude
61,Eye for an Eye
1903,Hav Plenty
2486,24-hour Woman
2834,"Very Thought of You, The"
200,"Tie That Binds, The"
270,Love Affair
1899,Passion in the Desert
2158,"Henry: Portrait of a Serial Killer, Part 2"
3737,Lonely Are the Brave
3875,"Devil Rides Out, The"
1087,Madame Butterfly
2743,Native Son
114,Margaret's Museum
3940,"Slumber Party Massacre III, The"
443,"Endless Summer 2, The"
2211,Secret Agent
2227,"Lodger, The"
992,"Rich Man's Wife, The"
3291,Trois
3442,Band of the Hand
1853,"Alan Smithee Film: Burn Hollywood Burn, An"
2164,Surf Nazis Must Die
3313,Class Reunion
2753,"Bedroom Window, The"
3632,Monsieur Verdoux
3314,"Big Trees, The"
2658,"Flying Saucer, The"
3611,Saludos Amigos
3878,X: The Unknown
888,Land Before Time III: The Time of the Great Giving
1570,Tetsuo II: Body Hammer
3759,Fun and Fancy Free
3775,Make Mine Music
3848,Silent Fall
402,Open Season
3137,"Sea Wolves, The"
576,Fausto
2631,Frogs for Snakes
297,Panther
1558,Sudden Manhattan
1565,Head Above Water
3588,"King of Marvin Gardens, The"
1549,Rough Magic
1692,Alien Escape
1168,Bad Moon
2869,"Separation, The (La Séparation)"
3862,About Adam
3140,"Three Ages, The"
3944,Bootmen
2892,New Rose Hotel
3866,Sunset Strip
3891,Turn It Up
3899,Circus
1026,So Dear to My Heart
3025,Rough Night in Jericho
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent)"
3463,Last Resort
1170,Best of the Best 3: No Turning Back
304,Roommates
2452,"Gate II: Trespassers, The"
2842,Best Laid Plans
3223,"Zed & Two Noughts, A"
1846,Nil By Mouth
1567,"Last Time I Committed Suicide, The"
136,From the Journals of Jean Seberg
3378,"Ogre, The (Der Unhold)"
3232,Seven Chances
1458,Touch
2466,Belizaire the Cajun
2536,"Concorde: Airport '79, The"
386,S.F.W.
554,Trial by Jury
2200,Under Capricorn
850,Cyclo
545,Harlem
1117,"Eighth Day, The (Le Huitième jour )"
614,Loaded
2577,Metroland
167,Feast of July
2773,Alice and Martin (Alice et Martin)
1040,"Secret Agent, The"
385,"Man of No Importance, A"
3803,Greaser's Palace
2593,"Monster, The (Il Mostro)"
2760,"Gambler, The (A Játékos)"
1696,Bent
2397,Mass Appeal
2756,Wanted: Dead or Alive
3575,Defying Gravity
3845,And God Created Woman (Et Dieu&#8230;Créa la Femme)
3306,"Circus, The"
2207,Jamaica Inn
1494,"Sixth Man, The"
2509,Eight Days a Week
3184,Montana
3647,Running Free
2727,Killer's Kiss
244,Gumby: The Movie
2304,Love Is the Devil
2914,Molly
